Date,State,Counts
13/07/20,Delhi,112494
14/07/20,Delhi,113740
15/07/20,Delhi,115346
16/07/20,Delhi,116993
17/07/20,Delhi,118645
18/07/20,Delhi,120107
19/07/20,Delhi,121582
20/07/20,Delhi,122793
21/07/20,Delhi,123747
22/07/20,Delhi,125096
23/07/20,Delhi,126323
24/07/20,Delhi,127364
25/07/20,Delhi,128389
26/07/20,Delhi,129531
27/07/20,Delhi,130606
28/07/20,Delhi,131219
29/07/20,Delhi,132275
30/07/20,Delhi,133310
31/07/20,Delhi,134403
01/08/20,Delhi,135598
02/08/20,Delhi,136716
03/08/20,Delhi,137677
04/08/20,Delhi,138482
05/08/20,Delhi,139156
06/08/20,Delhi,140232
07/08/20,Delhi,141531
08/08/20,Delhi,142723
09/08/20,Delhi,144127
10/08/20,Delhi,145427
11/08/20,Delhi,146134
12/08/20,Delhi,147391
13/08/20,Delhi,148504
14/08/20,Delhi,149460
15/08/20,Delhi,150652
16/08/20,Delhi,151928
17/08/20,Delhi,152580
18/08/20,Delhi,153367
19/08/20,Delhi,154741
20/08/20,Delhi,156139
21/08/20,Delhi,157354
22/08/20,Delhi,158604
23/08/20,Delhi,160016
24/08/20,Delhi,161466
25/08/20,Delhi,162527
26/08/20,Delhi,164071
27/08/20,Delhi,165764
28/08/20,Delhi,167604
29/08/20,Delhi,169412
30/08/20,Delhi,171366
31/08/20,Delhi,173390
01/09/20,Delhi,174748
02/09/20,Delhi,177060
03/09/20,Delhi,179569
04/09/20,Delhi,182306
05/09/20,Delhi,185220
06/09/20,Delhi,188193
07/09/20,Delhi,191449
08/09/20,Delhi,193526
09/09/20,Delhi,197135
10/09/20,Delhi,201174
11/09/20,Delhi,205482
12/09/20,Delhi,209748
13/09/20,Delhi,214069
14/09/20,Delhi,218304
15/09/20,Delhi,221533
16/09/20,Delhi,225796
17/09/20,Delhi,230269
18/09/20,Delhi,234701
19/09/20,Delhi,238828
20/09/20,Delhi,242899
21/09/20,Delhi,246711
22/09/20,Delhi,249259
23/09/20,Delhi,253075
24/09/20,Delhi,256789
25/09/20,Delhi,260623
26/09/20,Delhi,264450
27/09/20,Delhi,267822
28/09/20,Delhi,271114
29/09/20,Delhi,273098
30/09/20,Delhi,276325
01/10/20,Delhi,279715
02/10/20,Delhi,282752
03/10/20,Delhi,285672
04/10/20,Delhi,287930
05/10/20,Delhi,290613
06/10/20,Delhi,292560
07/10/20,Delhi,295236
08/10/20,Delhi,298107
09/10/20,Delhi,300833
10/10/20,Delhi,303693
11/10/20,Delhi,306559
12/10/20,Delhi,309339
13/10/20,Delhi,311188
14/10/20,Delhi,314224
15/10/20,Delhi,317548
16/10/20,Delhi,321031
17/10/20,Delhi,324459
18/10/20,Delhi,327718
19/10/20,Delhi,331017
20/10/20,Delhi,333171
21/10/20,Delhi,336750
22/10/20,Delhi,340436
23/10/20,Delhi,344318
24/10/20,Delhi,348404
25/10/20,Delhi,352520
26/10/20,Delhi,356656
27/10/20,Delhi,359488
28/10/20,Delhi,364341
29/10/20,Delhi,370014
30/10/20,Delhi,375753
31/10/20,Delhi,381644
01/11/20,Delhi,386706
02/11/20,Delhi,392370
03/11/20,Delhi,396371
04/11/20,Delhi,403096
05/11/20,Delhi,409938
06/11/20,Delhi,416653
07/11/20,Delhi,423831
08/11/20,Delhi,430784
09/11/20,Delhi,438529
10/11/20,Delhi,443552
11/11/20,Delhi,451382
12/11/20,Delhi,459975
13/11/20,Delhi,467028
14/11/20,Delhi,474830
15/11/20,Delhi,482170
16/11/20,Delhi,485405
17/11/20,Delhi,489202
18/11/20,Delhi,495598
19/11/20,Delhi,503084
20/11/20,Delhi,510630
21/11/20,Delhi,517238
22/11/20,Delhi,523117
23/11/20,Delhi,529863
24/11/20,Delhi,534317
25/11/20,Delhi,540541
26/11/20,Delhi,545787
27/11/20,Delhi,551262
28/11/20,Delhi,556744
29/11/20,Delhi,561742
30/11/20,Delhi,566648
01/12/20,Delhi,570374
02/12/20,Delhi,574380
03/12/20,Delhi,578324
04/12/20,Delhi,582058
05/12/20,Delhi,586125
06/12/20,Delhi,589544
07/12/20,Delhi,592250
08/12/20,Delhi,593924
09/12/20,Delhi,597112
10/12/20,Delhi,599575
11/12/20,Delhi,601150
12/12/20,Delhi,603535
13/12/20,Delhi,605470
14/12/20,Delhi,607454
15/12/20,Delhi,608830
16/12/20,Delhi,610447
17/12/20,Delhi,611994
18/12/20,Delhi,613357
19/12/20,Delhi,614775
20/12/20,Delhi,615914
21/12/20,Delhi,617005
22/12/20,Delhi,617808
23/12/20,Delhi,618747
24/12/20,Delhi,619618
25/12/20,Delhi,620681
26/12/20,Delhi,621439
27/12/20,Delhi,622094
28/12/20,Delhi,622851
29/12/20,Delhi,623415
30/12/20,Delhi,624118
31/12/20,Delhi,624795
01/01/21,Delhi,625369
02/01/21,Delhi,625954
03/01/21,Delhi,626448
04/01/21,Delhi,626872
05/01/21,Delhi,627256
06/01/21,Delhi,627698
07/01/21,Delhi,628352
08/01/21,Delhi,628838
09/01/21,Delhi,629282
10/01/21,Delhi,629801
11/01/21,Delhi,630200
12/01/21,Delhi,630506
13/01/21,Delhi,630892
14/01/21,Delhi,631249
15/01/21,Delhi,631589
16/01/21,Delhi,631884
17/01/21,Delhi,632183
18/01/21,Delhi,632429
19/01/21,Delhi,632590
20/01/21,Delhi,632821
21/01/21,Delhi,633049
22/01/21,Delhi,633276
23/01/21,Delhi,633542
24/01/21,Delhi,633739
25/01/21,Delhi,633924
26/01/21,Delhi,634072
27/01/21,Delhi,634229
28/01/21,Delhi,634325
29/01/21,Delhi,634524
30/01/21,Delhi,634773
31/01/21,Delhi,634956
01/02/21,Delhi,635096
02/02/21,Delhi,635217
03/02/21,Delhi,635331
04/02/21,Delhi,635481
05/02/21,Delhi,635639
06/02/21,Delhi,635793
07/02/21,Delhi,635916
08/02/21,Delhi,636035
09/02/21,Delhi,636160
10/02/21,Delhi,636260
11/02/21,Delhi,636387
12/02/21,Delhi,636529
13/02/21,Delhi,636670
14/02/21,Delhi,636796
15/02/21,Delhi,636946
16/02/21,Delhi,637087
17/02/21,Delhi,637181
18/02/21,Delhi,637315
19/02/21,Delhi,637445
20/02/21,Delhi,637603
21/02/21,Delhi,637755
22/02/21,Delhi,637900
23/02/21,Delhi,638028
24/02/21,Delhi,638173
25/02/21,Delhi,638373
26/02/21,Delhi,638593
27/02/21,Delhi,638849
28/02/21,Delhi,639092
01/03/21,Delhi,639289
02/03/21,Delhi,639464
03/03/21,Delhi,628770
04/03/21,Delhi,639921
05/03/21,Delhi,640182
06/03/21,Delhi,640494
07/03/21,Delhi,640815
08/03/21,Delhi,641101
09/03/21,Delhi,641340
10/03/21,Delhi,641660
11/03/21,Delhi,641660
12/03/21,Delhi,642030
13/03/21,Delhi,642870
14/03/21,Delhi,643289
15/03/21,Delhi,643696
16/03/21,Delhi,644064
17/03/21,Delhi,644489
18/03/21,Delhi,645025
19/03/21,Delhi,645632
20/03/21,Delhi,646348
21/03/21,Delhi,647161
22/03/21,Delhi,647984
23/03/21,Delhi,648872
24/03/21,Delhi,649973
25/03/21,Delhi,651227
26/03/21,Delhi,652742
27/03/21,Delhi,654276
28/03/21,Delhi,655834
29/03/21,Delhi,657715
30/03/21,Delhi,659616
31/03/21,Delhi,660611
01/04/21,Delhi,662430
02/04/21,Delhi,665220
03/04/21,Delhi,668814
04/04/21,Delhi,672381
05/04/21,Delhi,676414
06/04/21,Delhi,679962
07/04/21,Delhi,685062
08/04/21,Delhi,690568
09/04/21,Delhi,698005
10/04/21,Delhi,706526
11/04/21,Delhi,714423
12/04/21,Delhi,725197
13/04/21,Delhi,736688
14/04/21,Delhi,750156
15/04/21,Delhi,767438
16/04/21,Delhi,784137
17/04/21,Delhi,803623
18/04/21,Delhi,827998
19/04/21,Delhi,853460
20/04/21,Delhi,877146
21/04/21,Delhi,905541
22/04/21,Delhi,930179
23/04/21,Delhi,956348
24/04/21,Delhi,980679
25/04/21,Delhi,1004782
26/04/21,Delhi,1027715
27/04/21,Delhi,1047916
28/04/21,Delhi,1072065
29/04/21,Delhi,1098051
30/04/21,Delhi,1122286
01/05/21,Delhi,1149333
02/05/21,Delhi,1174552
03/05/21,Delhi,1194946
04/05/21,Delhi,1212989
05/05/21,Delhi,1232942
06/05/21,Delhi,1253902
07/05/21,Delhi,1273035
08/05/21,Delhi,1292867
09/05/21,Delhi,1310231
10/05/21,Delhi,1323567
11/05/21,Delhi,1336218
12/05/21,Delhi,1348699
13/05/21,Delhi,1361986
14/05/21,Delhi,1372475
15/05/21,Delhi,1380981
16/05/21,Delhi,1387411
17/05/21,Delhi,1393867
18/05/21,Delhi,1398391
19/05/21,Delhi,1402873
20/05/21,Delhi,1406719
21/05/21,Delhi,1409950
22/05/21,Delhi,1412959
23/05/21,Delhi,1415219
24/05/21,Delhi,1416868
25/05/21,Delhi,1418418
26/05/21,Delhi,1419986
27/05/21,Delhi,1421477
28/05/21,Delhi,1422549
29/05/21,Delhi,1423690
30/05/21,Delhi,1424646
31/05/21,Delhi,1425592
01/06/21,Delhi,1426240
02/06/21,Delhi,1426863
03/06/21,Delhi,1427439
04/06/21,Delhi,1427926
05/06/21,Delhi,1428449
06/06/21,Delhi,1428863
07/06/21,Delhi,1429244
08/06/21,Delhi,1429475
09/06/21,Delhi,1429791
10/06/21,Delhi,1430128
11/06/21,Delhi,1430433
12/06/21,Delhi,1430671
13/06/21,Delhi,1430884
14/06/21,Delhi,1431139
15/06/21,Delhi,1431270
16/06/21,Delhi,1431498
17/06/21,Delhi,1431710
18/06/21,Delhi,1431868
19/06/21,Delhi,1432033
20/06/21,Delhi,1432168
21/06/21,Delhi,1432292
22/06/21,Delhi,1432381
23/06/21,Delhi,1432778
24/06/21,Delhi,1433366
25/06/21,Delhi,1433475
26/06/21,Delhi,1433590
27/06/21,Delhi,1433675
28/06/21,Delhi,1433934
29/06/21,Delhi,1433993
30/06/21,Delhi,1434094
01/07/21,Delhi,1434188
02/07/21,Delhi,1434281
03/07/21,Delhi,1434374
04/07/21,Delhi,1434460
05/07/21,Delhi,1434554
06/07/21,Delhi,1434608
07/07/21,Delhi,1434687
08/07/21,Delhi,1434780
09/07/21,Delhi,1434873
10/07/21,Delhi,1434954
11/07/21,Delhi,1435030
12/07/21,Delhi,1435083
13/07/21,Delhi,1435128
14/07/21,Delhi,1435204
15/07/21,Delhi,1435281
16/07/21,Delhi,1435353
17/07/21,Delhi,1435419
18/07/21,Delhi,1435478
19/07/21,Delhi,1435529
20/07/21,Delhi,1435565
21/07/21,Delhi,1435609
22/07/21,Delhi,1435671
23/07/21,Delhi,1435720
24/07/21,Delhi,1435778
25/07/21,Delhi,1435844
26/07/21,Delhi,1435910
27/07/21,Delhi,1435949
28/07/21,Delhi,1436026
29/07/21,Delhi,1436093
30/07/21,Delhi,1436144
31/07/21,Delhi,1436207
01/08/21,Delhi,1436265
02/08/21,Delhi,1436350
03/08/21,Delhi,1436401
04/08/21,Delhi,1436451
05/08/21,Delhi,1436518
06/08/21,Delhi,1436579
07/08/21,Delhi,1436623
08/08/21,Delhi,1436695
09/08/21,Delhi,1436761
10/08/21,Delhi,1436800
11/08/21,Delhi,1436852
12/08/21,Delhi,1436889
13/08/21,Delhi,1436938
14/08/21,Delhi,1436988
15/08/21,Delhi,1437038
16/08/21,Delhi,1437091
17/08/21,Delhi,1437118
18/08/21,Delhi,1437156
19/08/21,Delhi,1437192
20/08/21,Delhi,1437217
21/08/21,Delhi,1437274
22/08/21,Delhi,1437293
23/08/21,Delhi,1437317
24/08/21,Delhi,1437334
25/08/21,Delhi,1437485
26/08/21,Delhi,1437550
27/08/21,Delhi,1437595
28/08/21,Delhi,1437656
29/08/21,Delhi,1437685
30/08/21,Delhi,1437716
31/08/21,Delhi,1437736
01/09/21,Delhi,1437764
02/09/21,Delhi,1437800
03/09/21,Delhi,1437839
04/09/21,Delhi,1437874
05/09/21,Delhi,1437929
06/09/21,Delhi,1437959
07/09/21,Delhi,1437991
08/09/21,Delhi,1438041
09/09/21,Delhi,1438082
10/09/21,Delhi,1438118
11/09/21,Delhi,1438154
12/09/21,Delhi,1438211
13/09/21,Delhi,1438233
14/09/21,Delhi,1438250
15/09/21,Delhi,1438288
16/09/21,Delhi,1438345
17/09/21,Delhi,1438345
18/09/21,Delhi,1438373
19/09/21,Delhi,1438469
20/09/21,Delhi,1438497
21/09/21,Delhi,1438517
22/09/21,Delhi,1438556
23/09/21,Delhi,1438586
24/09/21,Delhi,1438634
25/09/21,Delhi,1438658
26/09/21,Delhi,1438685
27/09/21,Delhi,1438714
28/09/21,Delhi,1438746
29/09/21,Delhi,1438780
30/09/21,Delhi,1438821
01/10/21,Delhi,1438868
02/10/21,Delhi,1438900
03/10/21,Delhi,1438933
04/10/21,Delhi,1438966
05/10/21,Delhi,1439000
06/10/21,Delhi,1439027
07/10/21,Delhi,1439053
08/10/21,Delhi,1439097
09/10/21,Delhi,1439136
10/03/20,Goa,0
11/03/20,Goa,0
12/03/20,Goa,0
13/03/20,Goa,0
14/03/20,Goa,0
15/03/20,Goa,0
16/03/20,Goa,0
17/03/20,Goa,0
18/03/20,Goa,0
19/03/20,Goa,0
20/03/20,Goa,0
21/03/20,Goa,0
22/03/20,Goa,0
23/03/20,Goa,0
24/03/20,Goa,0
25/03/20,Goa,0
26/03/20,Goa,3
27/03/20,Goa,3
28/03/20,Goa,3
29/03/20,Goa,5
30/03/20,Goa,5
31/03/20,Goa,5
01/04/20,Goa,5
02/04/20,Goa,5
03/04/20,Goa,6
04/04/20,Goa,7
05/04/20,Goa,7
06/04/20,Goa,7
07/04/20,Goa,7
08/04/20,Goa,7
09/04/20,Goa,7
10/04/20,Goa,7
11/04/20,Goa,7
12/04/20,Goa,7
13/04/20,Goa,7
14/04/20,Goa,7
15/04/20,Goa,7
16/04/20,Goa,7
17/04/20,Goa,7
18/04/20,Goa,7
19/04/20,Goa,7
20/04/20,Goa,7
21/04/20,Goa,7
22/04/20,Goa,7
23/04/20,Goa,7
24/04/20,Goa,7
25/04/20,Goa,7
26/04/20,Goa,7
27/04/20,Goa,7
28/04/20,Goa,7
29/04/20,Goa,7
30/04/20,Goa,7
01/05/20,Goa,7
02/05/20,Goa,7
03/05/20,Goa,7
04/05/20,Goa,7
05/05/20,Goa,7
06/05/20,Goa,7
07/05/20,Goa,7
08/05/20,Goa,7
09/05/20,Goa,7
10/05/20,Goa,7
11/05/20,Goa,7
12/05/20,Goa,7
13/05/20,Goa,7
14/05/20,Goa,7
15/05/20,Goa,14
16/05/20,Goa,15
17/05/20,Goa,17
18/05/20,Goa,29
19/05/20,Goa,38
20/05/20,Goa,46
21/05/20,Goa,50
22/05/20,Goa,52
23/05/20,Goa,54
24/05/20,Goa,55
25/05/20,Goa,66
26/05/20,Goa,67
27/05/20,Goa,67
28/05/20,Goa,68
29/05/20,Goa,69
30/05/20,Goa,69
31/05/20,Goa,70
01/06/20,Goa,70
02/06/20,Goa,71
03/06/20,Goa,79
04/06/20,Goa,79
05/06/20,Goa,166
06/06/20,Goa,196
07/06/20,Goa,267
08/06/20,Goa,300
09/06/20,Goa,330
10/06/20,Goa,359
11/06/20,Goa,387
12/06/20,Goa,417
13/06/20,Goa,463
14/06/20,Goa,523
15/06/20,Goa,564
16/06/20,Goa,592
17/06/20,Goa,629
18/06/20,Goa,656
19/06/20,Goa,705
20/06/20,Goa,725
21/06/20,Goa,754
22/06/20,Goa,754
23/06/20,Goa,864
24/06/20,Goa,909
25/06/20,Goa,951
26/06/20,Goa,995
27/06/20,Goa,1039
28/06/20,Goa,1128
29/06/20,Goa,1198
30/06/20,Goa,1198
01/07/20,Goa,1315
02/07/20,Goa,1387
03/07/20,Goa,1482
04/07/20,Goa,1482
05/07/20,Goa,1684
06/07/20,Goa,1761
07/07/20,Goa,1813
08/07/20,Goa,1903
09/07/20,Goa,2039
10/07/20,Goa,2151
11/07/20,Goa,2251
12/07/20,Goa,2368
13/07/20,Goa,2453
14/07/20,Goa,2583
15/07/20,Goa,2753
16/07/20,Goa,2951
17/07/20,Goa,3108
18/07/20,Goa,3304
19/07/20,Goa,3484
20/07/20,Goa,3657
21/07/20,Goa,3853
22/07/20,Goa,4027
23/07/20,Goa,4176
24/07/20,Goa,4350
25/07/20,Goa,4540
26/07/20,Goa,4686
27/07/20,Goa,4861
28/07/20,Goa,5119
29/07/20,Goa,5287
30/07/20,Goa,5489
31/07/20,Goa,5704
01/08/20,Goa,5913
02/08/20,Goa,6193
03/08/20,Goa,6530
04/08/20,Goa,6816
05/08/20,Goa,7075
06/08/20,Goa,7423
07/08/20,Goa,7614
08/08/20,Goa,7947
09/08/20,Goa,8206
10/08/20,Goa,8712
11/08/20,Goa,9029
12/08/20,Goa,9444
13/08/20,Goa,9924
14/08/20,Goa,10494
15/08/20,Goa,10970
16/08/20,Goa,11339
17/08/20,Goa,11639
18/08/20,Goa,11994
19/08/20,Goa,12333
20/08/20,Goa,12675
21/08/20,Goa,13099
22/08/20,Goa,13484
23/08/20,Goa,13790
24/08/20,Goa,13999
25/08/20,Goa,14138
26/08/20,Goa,14530
27/08/20,Goa,15027
28/08/20,Goa,15483
29/08/20,Goa,16006
30/08/20,Goa,16553
31/08/20,Goa,17004
01/09/20,Goa,17418
02/09/20,Goa,18006
03/09/20,Goa,18642
04/09/20,Goa,19355
05/09/20,Goa,19863
06/09/20,Goa,20455
07/09/20,Goa,20829
08/09/20,Goa,21173
09/09/20,Goa,21630
10/09/20,Goa,22251
11/09/20,Goa,22890
12/09/20,Goa,23445
13/09/20,Goa,24185
14/09/20,Goa,24592
15/09/20,Goa,24898
16/09/20,Goa,25511
17/09/20,Goa,26139
18/09/20,Goa,26783
19/09/20,Goa,27379
20/09/20,Goa,28022
21/09/20,Goa,28429
22/09/20,Goa,28753
23/09/20,Goa,29343
24/09/20,Goa,29879
25/09/20,Goa,30552
26/09/20,Goa,31071
27/09/20,Goa,31574
28/09/20,Goa,31958
29/09/20,Goa,32396
30/09/20,Goa,32777
01/10/20,Goa,33418
02/10/20,Goa,33942
03/10/20,Goa,34455
04/10/20,Goa,34900
05/10/20,Goa,35328
06/10/20,Goa,35719
07/10/20,Goa,36238
08/10/20,Goa,36670
09/10/20,Goa,37102
10/10/20,Goa,37591
11/10/20,Goa,37934
12/10/20,Goa,38366
13/10/20,Goa,38674
14/10/20,Goa,39082
15/10/20,Goa,39438
16/10/20,Goa,39770
17/10/20,Goa,40091
18/10/20,Goa,40400
19/10/20,Goa,40587
20/10/20,Goa,40746
21/10/20,Goa,41031
22/10/20,Goa,41339
23/10/20,Goa,41586
24/10/20,Goa,41813
25/10/20,Goa,42031
26/10/20,Goa,42242
27/10/20,Goa,42532
28/10/20,Goa,42747
29/10/20,Goa,42968
30/10/20,Goa,43201
31/10/20,Goa,43416
01/11/20,Goa,43626
02/11/20,Goa,43768
03/11/20,Goa,43954
04/11/20,Goa,44189
05/11/20,Goa,44372
06/11/20,Goa,44544
07/11/20,Goa,44747
08/11/20,Goa,44916
09/11/20,Goa,45065
10/11/20,Goa,45209
11/11/20,Goa,45389
12/11/20,Goa,45498
13/11/20,Goa,45605
14/11/20,Goa,45761
15/11/20,Goa,45845
16/11/20,Goa,45903
17/11/20,Goa,46028
18/11/20,Goa,46182
19/11/20,Goa,46344
20/11/20,Goa,46480
21/11/20,Goa,46632
22/11/20,Goa,46748
23/11/20,Goa,46826
24/11/20,Goa,46901
25/11/20,Goa,47068
26/11/20,Goa,47193
27/11/20,Goa,47341
28/11/20,Goa,47491
29/11/20,Goa,47689
30/11/20,Goa,47804
01/12/20,Goa,47963
02/12/20,Goa,48124
03/12/20,Goa,48241
04/12/20,Goa,48365
05/12/20,Goa,48459
06/12/20,Goa,48574
07/12/20,Goa,48686
08/12/20,Goa,48776
09/12/20,Goa,48935
10/12/20,Goa,49036
11/12/20,Goa,49131
12/12/20,Goa,49235
13/12/20,Goa,49305
14/12/20,Goa,49362
15/12/20,Goa,49474
16/12/20,Goa,49566
17/12/20,Goa,49657
18/12/20,Goa,49745
19/12/20,Goa,49849
20/12/20,Goa,49976
21/12/20,Goa,50064
22/12/20,Goa,50143
23/12/20,Goa,50239
24/12/20,Goa,50364
25/12/20,Goa,50454
26/12/20,Goa,50534
27/12/20,Goa,50595
28/12/20,Goa,50667
29/12/20,Goa,50772
30/12/20,Goa,50884
31/12/20,Goa,50981
01/01/21,Goa,51066
02/01/21,Goa,51135
03/01/21,Goa,51230
04/01/21,Goa,51295
05/01/21,Goa,51335
06/01/21,Goa,51415
07/01/21,Goa,51507
08/01/21,Goa,51626
09/01/21,Goa,51709
10/01/21,Goa,51790
11/01/21,Goa,51856
12/01/21,Goa,51891
13/01/21,Goa,51983
14/01/21,Goa,52079
15/01/21,Goa,52182
16/01/21,Goa,52262
17/01/21,Goa,52345
18/01/21,Goa,52405
19/01/21,Goa,52458
20/01/21,Goa,52570
21/01/21,Goa,52657
22/01/21,Goa,52712
23/01/21,Goa,52782
24/01/21,Goa,52867
25/01/21,Goa,52920
26/01/21,Goa,52977
27/01/21,Goa,53047
28/01/21,Goa,53100
29/01/21,Goa,53185
30/01/21,Goa,53263
31/01/21,Goa,53356
01/02/21,Goa,53409
02/02/21,Goa,53469
03/02/21,Goa,53575
04/02/21,Goa,53638
05/02/21,Goa,53717
06/02/21,Goa,53773
07/02/21,Goa,53838
08/02/21,Goa,53880
09/02/21,Goa,53937
10/02/21,Goa,53996
11/02/21,Goa,54068
12/02/21,Goa,54113
13/02/21,Goa,54152
14/02/21,Goa,54193
15/02/21,Goa,54235
16/02/21,Goa,54275
17/02/21,Goa,54323
18/02/21,Goa,54369
19/02/21,Goa,54421
20/02/21,Goa,54466
21/02/21,Goa,54523
22/02/21,Goa,54562
23/02/21,Goa,54591
24/02/21,Goa,54648
25/02/21,Goa,54700
26/02/21,Goa,54771
27/02/21,Goa,54871
28/02/21,Goa,54932
01/03/21,Goa,54986
02/03/21,Goa,55026
03/03/21,Goa,55073
04/03/21,Goa,55143
05/03/21,Goa,55212
06/03/21,Goa,55291
07/03/21,Goa,55361
08/03/21,Goa,55409
09/03/21,Goa,55463
10/03/21,Goa,55538
11/03/21,Goa,55538
12/03/21,Goa,55607
13/03/21,Goa,55758
14/03/21,Goa,55851
15/03/21,Goa,55917
16/03/21,Goa,56006
17/03/21,Goa,56100
18/03/21,Goa,56173
19/03/21,Goa,56271
20/03/21,Goa,56371
21/03/21,Goa,56525
22/03/21,Goa,56623
23/03/21,Goa,56708
24/03/21,Goa,56841
25/03/21,Goa,56981
26/03/21,Goa,57170
27/03/21,Goa,57283
28/03/21,Goa,57453
29/03/21,Goa,57584
30/03/21,Goa,57712
31/03/21,Goa,57839
01/04/21,Goa,58039
02/04/21,Goa,58304
03/04/21,Goa,58584
04/04/21,Goa,58803
05/04/21,Goa,59068
06/04/21,Goa,59315
07/04/21,Goa,59702
08/04/21,Goa,60229
09/04/21,Goa,60811
10/04/21,Goa,61239
11/04/21,Goa,61779
12/04/21,Goa,62304
13/04/21,Goa,62780
14/04/21,Goa,63342
15/04/21,Goa,63815
16/04/21,Goa,64572
17/04/21,Goa,65499
18/04/21,Goa,66261
19/04/21,Goa,67212
20/04/21,Goa,68152
21/04/21,Goa,69312
22/04/21,Goa,70814
23/04/21,Goa,72224
24/04/21,Goa,73644
25/04/21,Goa,75184
26/04/21,Goa,77477
27/04/21,Goa,79798
28/04/21,Goa,81908
29/04/21,Goa,85009
30/04/21,Goa,88028
01/05/21,Goa,91052
02/05/21,Goa,93355
03/05/21,Goa,95385
04/05/21,Goa,98088
05/05/21,Goa,100902
06/05/21,Goa,104398
07/05/21,Goa,108267
08/05/21,Goa,112462
09/05/21,Goa,116213
10/05/21,Goa,118846
11/05/21,Goa,121650
12/05/21,Goa,124774
13/05/21,Goa,127639
14/05/21,Goa,130130
15/05/21,Goa,132585
16/05/21,Goa,134542
17/05/21,Goa,135856
18/05/21,Goa,137418
19/05/21,Goa,138776
20/05/21,Goa,139985
21/05/21,Goa,141567
22/05/21,Goa,143192
23/05/21,Goa,144839
24/05/21,Goa,146460
25/05/21,Goa,147861
26/05/21,Goa,149410
27/05/21,Goa,150897
28/05/21,Goa,152401
29/05/21,Goa,153456
30/05/21,Goa,154419
31/05/21,Goa,155064
01/06/21,Goa,155666
02/06/21,Goa,156569
03/06/21,Goa,157275
04/06/21,Goa,157847
05/06/21,Goa,158423
06/06/21,Goa,158990
07/06/21,Goa,159393
08/06/21,Goa,159811
09/06/21,Goa,160284
10/06/21,Goa,160740
11/06/21,Goa,161153
12/06/21,Goa,161576
13/06/21,Goa,162048
14/06/21,Goa,162468
15/06/21,Goa,162721
16/06/21,Goa,163048
17/06/21,Goa,163358
18/06/21,Goa,163612
19/06/21,Goa,163927
20/06/21,Goa,164229
21/06/21,Goa,164436
22/06/21,Goa,164654
23/06/21,Goa,164957
24/06/21,Goa,165197
25/06/21,Goa,165426
26/06/21,Goa,165648
27/06/21,Goa,165883
28/06/21,Goa,166098
29/06/21,Goa,166236
30/06/21,Goa,166449
01/07/21,Goa,166689
02/07/21,Goa,166920
03/07/21,Goa,167103
04/07/21,Goa,167272
05/07/21,Goa,167436
06/07/21,Goa,167566
07/07/21,Goa,167823
08/07/21,Goa,168015
09/07/21,Goa,168210
10/07/21,Goa,168430
11/07/21,Goa,168585
12/07/21,Goa,168716
13/07/21,Goa,168824
14/07/21,Goa,168988
15/07/21,Goa,169215
16/07/21,Goa,169341
17/07/21,Goa,169461
18/07/21,Goa,169620
19/07/21,Goa,169740
20/07/21,Goa,169839
21/07/21,Goa,169971
22/07/21,Goa,170102
23/07/21,Goa,170199
24/07/21,Goa,170272
25/07/21,Goa,170416
26/07/21,Goa,170491
27/07/21,Goa,170581
28/07/21,Goa,170729
29/07/21,Goa,170810
30/07/21,Goa,170900
31/07/21,Goa,171052
01/08/21,Goa,171146
02/08/21,Goa,171205
03/08/21,Goa,171295
04/08/21,Goa,171396
05/08/21,Goa,171506
06/08/21,Goa,171608
07/08/21,Goa,171705
08/08/21,Goa,171814
09/08/21,Goa,171883
10/08/21,Goa,171944
11/08/21,Goa,172085
12/08/21,Goa,172188
13/08/21,Goa,172276
14/08/21,Goa,172343
15/08/21,Goa,172431
16/08/21,Goa,172506
17/08/21,Goa,172568
18/08/21,Goa,172683
19/08/21,Goa,172763
20/08/21,Goa,172846
21/08/21,Goa,172966
22/08/21,Goa,173088
23/08/21,Goa,173164
24/08/21,Goa,173221
25/08/21,Goa,173357
26/08/21,Goa,173434
27/08/21,Goa,173526
28/08/21,Goa,173606
29/08/21,Goa,173717
30/08/21,Goa,173791
31/08/21,Goa,173850
01/09/21,Goa,173955
02/09/21,Goa,174050
03/09/21,Goa,174146
04/09/21,Goa,174250
05/09/21,Goa,174347
06/09/21,Goa,174419
07/09/21,Goa,174486
08/09/21,Goa,174560
09/09/21,Goa,174646
10/09/21,Goa,174725
11/09/21,Goa,174770
12/09/21,Goa,174799
13/09/21,Goa,174837
14/09/21,Goa,174891
15/09/21,Goa,175000
16/09/21,Goa,175088
17/09/21,Goa,175088
18/09/21,Goa,175183
19/09/21,Goa,175414
20/09/21,Goa,175498
21/09/21,Goa,175583
22/09/21,Goa,175690
23/09/21,Goa,175792
24/09/21,Goa,175872
25/09/21,Goa,175956
26/09/21,Goa,176021
27/09/21,Goa,176095
28/09/21,Goa,176145
29/09/21,Goa,176235
30/09/21,Goa,176318
01/10/21,Goa,176431
02/10/21,Goa,176515
03/10/21,Goa,176594
04/10/21,Goa,176638
05/10/21,Goa,176681
06/10/21,Goa,176767
07/10/21,Goa,176864
08/10/21,Goa,176924
09/10/21,Goa,176980
10/03/20,Gujarat,0
11/03/20,Gujarat,0
12/03/20,Gujarat,0
