"Infected","District","Date"
22622,"Shivamogga","2021-03-25"
22629,"Shivamogga","2021-03-26"
22689,"Shivamogga","2021-03-27"
22700,"Shivamogga","2021-03-28"
22710,"Shivamogga","2021-03-29"
22723,"Shivamogga","2021-03-30"
22735,"Shivamogga","2021-03-31"
22747,"Shivamogga","2021-04-01"
22758,"Shivamogga","2021-04-02"
22875,"Shivamogga","2021-04-03"
22898,"Shivamogga","2021-04-04"
22917,"Shivamogga","2021-04-05"
22940,"Shivamogga","2021-04-06"
22964,"Shivamogga","2021-04-07"
22984,"Shivamogga","2021-04-08"
23004,"Shivamogga","2021-04-09"
69.1529,"Tumakuru","2020-05-20"
72.2154,"Tumakuru","2020-05-21"
73.799,"Tumakuru","2020-05-22"
73.246,"Tumakuru","2020-05-23"
71.5381,"Tumakuru","2020-05-24"
69.2863,"Tumakuru","2020-05-25"
66.8607,"Tumakuru","2020-05-26"
64.477,"Tumakuru","2020-05-27"
62.2524,"Tumakuru","2020-05-28"
60.2429,"Tumakuru","2020-05-29"
58.4673,"Tumakuru","2020-05-30"
56.9229,"Tumakuru","2020-05-31"
55.9308,"Tumakuru","2020-06-01"
55.6447,"Tumakuru","2020-06-02"
55.8806,"Tumakuru","2020-06-03"
56.5215,"Tumakuru","2020-06-04"
57.4965,"Tumakuru","2020-06-05"
58.7662,"Tumakuru","2020-06-06"
60.3137,"Tumakuru","2020-06-07"
62.138,"Tumakuru","2020-06-08"
64.2502,"Tumakuru","2020-06-09"
66.6714,"Tumakuru","2020-06-10"
69.4306,"Tumakuru","2020-06-11"
72.5643,"Tumakuru","2020-06-12"
76.1165,"Tumakuru","2020-06-13"
80.1384,"Tumakuru","2020-06-14"
84.6887,"Tumakuru","2020-06-15"
89.8351,"Tumakuru","2020-06-16"
95.6539,"Tumakuru","2020-06-17"
102.232,"Tumakuru","2020-06-18"
109.669,"Tumakuru","2020-06-19"
118.075,"Tumakuru","2020-06-20"
127.576,"Tumakuru","2020-06-21"
138.316,"Tumakuru","2020-06-22"
150.456,"Tumakuru","2020-06-23"
164.177,"Tumakuru","2020-06-24"
179.686,"Tumakuru","2020-06-25"
195.798,"Tumakuru","2020-06-26"
211.592,"Tumakuru","2020-06-27"
227.513,"Tumakuru","2020-06-28"
243.882,"Tumakuru","2020-06-29"
260.939,"Tumakuru","2020-06-30"
95,"Tumakuru","2020-07-01"
91,"Tumakuru","2020-07-02"
106,"Tumakuru","2020-07-03"
115,"Tumakuru","2020-07-04"
149,"Tumakuru","2020-07-05"
147,"Tumakuru","2020-07-06"
150,"Tumakuru","2020-07-07"
252,"Tumakuru","2020-07-08"
238,"Tumakuru","2020-07-09"
237,"Tumakuru","2020-07-10"
261,"Tumakuru","2020-07-11"
331,"Tumakuru","2020-07-12"
286,"Tumakuru","2020-07-13"
305,"Tumakuru","2020-07-14"
615,"Tumakuru","2020-07-15"
782,"Tumakuru","2020-07-16"
1001,"Tumakuru","2020-07-17"
1068,"Tumakuru","2020-07-18"
1108,"Tumakuru","2020-07-19"
1309,"Tumakuru","2020-07-20"
1433,"Tumakuru","2020-07-21"
827,"Tumakuru","2020-07-22"
865,"Tumakuru","2020-07-23"
1042,"Tumakuru","2020-07-24"
1118,"Tumakuru","2020-07-25"
1499,"Tumakuru","2020-07-26"
1532,"Tumakuru","2020-07-27"
1601,"Tumakuru","2020-07-28"
1638,"Tumakuru","2020-07-29"
1719,"Tumakuru","2020-07-30"
2130,"Tumakuru","2020-07-31"
2627,"Tumakuru","2020-08-01"
3698,"Tumakuru","2020-08-02"
3787,"Tumakuru","2020-08-03"
4118,"Tumakuru","2020-08-04"
1999,"Tumakuru","2020-08-05"
2087,"Tumakuru","2020-08-06"
2222,"Tumakuru","2020-08-07"
2337,"Tumakuru","2020-08-08"
2467,"Tumakuru","2020-08-09"
2616,"Tumakuru","2020-08-10"
2799,"Tumakuru","2020-08-11"
2931,"Tumakuru","2020-08-12"
3056,"Tumakuru","2020-08-13"
3189,"Tumakuru","2020-08-14"
3394,"Tumakuru","2020-08-15"
3506,"Tumakuru","2020-08-16"
3634,"Tumakuru","2020-08-17"
3767,"Tumakuru","2020-08-18"
3691,"Tumakuru","2020-08-19"
3897,"Tumakuru","2020-08-20"
4302,"Tumakuru","2020-08-21"
4582,"Tumakuru","2020-08-22"
5162,"Tumakuru","2020-08-23"
5876,"Tumakuru","2020-08-24"
5956,"Tumakuru","2020-08-25"
4569,"Tumakuru","2020-08-26"
4723,"Tumakuru","2020-08-27"
5008,"Tumakuru","2020-08-28"
5123,"Tumakuru","2020-08-29"
5131,"Tumakuru","2020-08-30"
5136,"Tumakuru","2020-08-31"
5674,"Tumakuru","2020-09-01"
6167,"Tumakuru","2020-09-02"
6292,"Tumakuru","2020-09-03"
6449,"Tumakuru","2020-09-04"
6756,"Tumakuru","2020-09-05"
7071,"Tumakuru","2020-09-06"
7393,"Tumakuru","2020-09-07"
7621,"Tumakuru","2020-09-08"
7936,"Tumakuru","2020-09-09"
8392,"Tumakuru","2020-09-10"
8710,"Tumakuru","2020-09-11"
8846,"Tumakuru","2020-09-12"
9202,"Tumakuru","2020-09-13"
9206,"Tumakuru","2020-09-14"
9297,"Tumakuru","2020-09-15"
9970,"Tumakuru","2020-09-16"
10278,"Tumakuru","2020-09-17"
10683,"Tumakuru","2020-09-18"
11120,"Tumakuru","2020-09-19"
11408,"Tumakuru","2020-09-20"
12258,"Tumakuru","2020-09-21"
12998,"Tumakuru","2020-09-22"
11839,"Tumakuru","2020-09-23"
12176,"Tumakuru","2020-09-24"
12657,"Tumakuru","2020-09-25"
13118,"Tumakuru","2020-09-26"
13466,"Tumakuru","2020-09-27"
13984,"Tumakuru","2020-09-28"
14476,"Tumakuru","2020-09-29"
13135,"Tumakuru","2020-09-30"
13338,"Tumakuru","2020-10-01"
13825,"Tumakuru","2020-10-02"
14014,"Tumakuru","2020-10-03"
14223,"Tumakuru","2020-10-04"
14567,"Tumakuru","2020-10-05"
14893,"Tumakuru","2020-10-06"
15506,"Tumakuru","2020-10-07"
15832,"Tumakuru","2020-10-08"
16243,"Tumakuru","2020-10-09"
16731,"Tumakuru","2020-10-10"
17261,"Tumakuru","2020-10-11"
17793,"Tumakuru","2020-10-12"
18498,"Tumakuru","2020-10-13"
17955,"Tumakuru","2020-10-14"
18236,"Tumakuru","2020-10-15"
18561,"Tumakuru","2020-10-16"
18952,"Tumakuru","2020-10-17"
19333,"Tumakuru","2020-10-18"
19638,"Tumakuru","2020-10-19"
20146,"Tumakuru","2020-10-20"
19769,"Tumakuru","2020-10-21"
20023,"Tumakuru","2020-10-22"
20589,"Tumakuru","2020-10-23"
20910,"Tumakuru","2020-10-24"
21203,"Tumakuru","2020-10-25"
21574,"Tumakuru","2020-10-26"
22025,"Tumakuru","2020-10-27"
20734,"Tumakuru","2020-10-28"
20977,"Tumakuru","2020-10-29"
21308,"Tumakuru","2020-10-30"
21775,"Tumakuru","2020-10-31"
22329,"Tumakuru","2020-11-01"
22574,"Tumakuru","2020-11-02"
23103,"Tumakuru","2020-11-03"
21182,"Tumakuru","2020-11-04"
21319,"Tumakuru","2020-11-05"
21570,"Tumakuru","2020-11-06"
21767,"Tumakuru","2020-11-07"
21890,"Tumakuru","2020-11-08"
21978,"Tumakuru","2020-11-09"
22278,"Tumakuru","2020-11-10"
21979,"Tumakuru","2020-11-11"
22173,"Tumakuru","2020-11-12"
22290,"Tumakuru","2020-11-13"
22357,"Tumakuru","2020-11-14"
22411,"Tumakuru","2020-11-15"
22520,"Tumakuru","2020-11-16"
22554,"Tumakuru","2020-11-17"
22668,"Tumakuru","2020-11-18"
23029,"Tumakuru","2020-11-19"
23241,"Tumakuru","2020-11-20"
23579,"Tumakuru","2020-11-21"
23892,"Tumakuru","2020-11-22"
24225,"Tumakuru","2020-11-23"
24334,"Tumakuru","2020-11-24"
23103,"Tumakuru","2020-11-25"
23117,"Tumakuru","2020-11-26"
23202,"Tumakuru","2020-11-27"
23254,"Tumakuru","2020-11-28"
23338,"Tumakuru","2020-11-29"
23401,"Tumakuru","2020-11-30"
23503,"Tumakuru","2020-12-01"
23382,"Tumakuru","2020-12-02"
23423,"Tumakuru","2020-12-03"
23464,"Tumakuru","2020-12-04"
23502,"Tumakuru","2020-12-05"
23534,"Tumakuru","2020-12-06"
23578,"Tumakuru","2020-12-07"
23605,"Tumakuru","2020-12-08"
23806,"Tumakuru","2020-12-09"
23854,"Tumakuru","2020-12-10"
23896,"Tumakuru","2020-12-11"
23945,"Tumakuru","2020-12-12"
23995,"Tumakuru","2020-12-13"
24037,"Tumakuru","2020-12-14"
24079,"Tumakuru","2020-12-15"
24012,"Tumakuru","2020-12-16"
24054,"Tumakuru","2020-12-17"
24087,"Tumakuru","2020-12-18"
24125,"Tumakuru","2020-12-19"
24155,"Tumakuru","2020-12-20"
24178,"Tumakuru","2020-12-21"
24237,"Tumakuru","2020-12-22"
24301,"Tumakuru","2020-12-23"
24341,"Tumakuru","2020-12-24"
24384,"Tumakuru","2020-12-25"
24421,"Tumakuru","2020-12-26"
24462,"Tumakuru","2020-12-27"
24497,"Tumakuru","2020-12-28"
24535,"Tumakuru","2020-12-29"
24515,"Tumakuru","2020-12-30"
24551,"Tumakuru","2020-12-31"
24583,"Tumakuru","2021-01-01"
24618,"Tumakuru","2021-01-02"
24650,"Tumakuru","2021-01-03"
24685,"Tumakuru","2021-01-04"
24718,"Tumakuru","2021-01-05"
24671,"Tumakuru","2021-01-06"
24697,"Tumakuru","2021-01-07"
24726,"Tumakuru","2021-01-08"
24756,"Tumakuru","2021-01-09"
24782,"Tumakuru","2021-01-10"
24812,"Tumakuru","2021-01-11"
24841,"Tumakuru","2021-01-12"
24806,"Tumakuru","2021-01-13"
24832,"Tumakuru","2021-01-14"
24857,"Tumakuru","2021-01-15"
24884,"Tumakuru","2021-01-16"
24909,"Tumakuru","2021-01-17"
24934,"Tumakuru","2021-01-18"
24956,"Tumakuru","2021-01-19"
24951,"Tumakuru","2021-01-20"
24976,"Tumakuru","2021-01-21"
24999,"Tumakuru","2021-01-22"
25025,"Tumakuru","2021-01-23"
25050,"Tumakuru","2021-01-24"
25075,"Tumakuru","2021-01-25"
25098,"Tumakuru","2021-01-26"
25124,"Tumakuru","2021-01-27"
25151,"Tumakuru","2021-01-28"
25176,"Tumakuru","2021-01-29"
25202,"Tumakuru","2021-01-30"
25228,"Tumakuru","2021-01-31"
25254,"Tumakuru","2021-02-01"
25279,"Tumakuru","2021-02-02"
25273,"Tumakuru","2021-02-03"
25297,"Tumakuru","2021-02-04"
25322,"Tumakuru","2021-02-05"
25347,"Tumakuru","2021-02-06"
25371,"Tumakuru","2021-02-07"
25395,"Tumakuru","2021-02-08"
25419,"Tumakuru","2021-02-09"
25408,"Tumakuru","2021-02-10"
25432,"Tumakuru","2021-02-11"
25456,"Tumakuru","2021-02-12"
25478,"Tumakuru","2021-02-13"
25500,"Tumakuru","2021-02-14"
25523,"Tumakuru","2021-02-15"
25544,"Tumakuru","2021-02-16"
25521,"Tumakuru","2021-02-17"
25540,"Tumakuru","2021-02-18"
25560,"Tumakuru","2021-02-19"
25582,"Tumakuru","2021-02-20"
25601,"Tumakuru","2021-02-21"
25622,"Tumakuru","2021-02-22"
25643,"Tumakuru","2021-02-23"
25620,"Tumakuru","2021-02-24"
25638,"Tumakuru","2021-02-25"
25657,"Tumakuru","2021-02-26"
25676,"Tumakuru","2021-02-27"
25694,"Tumakuru","2021-02-28"
25713,"Tumakuru","2021-03-01"
25731,"Tumakuru","2021-03-02"
25746,"Tumakuru","2021-03-03"
25765,"Tumakuru","2021-03-04"
25762,"Tumakuru","2021-03-05"
25780,"Tumakuru","2021-03-06"
25797,"Tumakuru","2021-03-07"
25815,"Tumakuru","2021-03-08"
25832,"Tumakuru","2021-03-09"
25850,"Tumakuru","2021-03-10"
25868,"Tumakuru","2021-03-11"
25885,"Tumakuru","2021-03-12"
25968,"Tumakuru","2021-03-13"
25990,"Tumakuru","2021-03-14"
26012,"Tumakuru","2021-03-15"
26035,"Tumakuru","2021-03-16"
26058,"Tumakuru","2021-03-17"
26082,"Tumakuru","2021-03-18"
26104,"Tumakuru","2021-03-19"
26208,"Tumakuru","2021-03-20"
26238,"Tumakuru","2021-03-21"
26266,"Tumakuru","2021-03-22"
26295,"Tumakuru","2021-03-23"
26325,"Tumakuru","2021-03-24"
26352,"Tumakuru","2021-03-25"
26380,"Tumakuru","2021-03-26"
26649,"Tumakuru","2021-03-27"
26709,"Tumakuru","2021-03-28"
26762,"Tumakuru","2021-03-29"
26820,"Tumakuru","2021-03-30"
26872,"Tumakuru","2021-03-31"
26928,"Tumakuru","2021-04-01"
26975,"Tumakuru","2021-04-02"
27313,"Tumakuru","2021-04-03"
27399,"Tumakuru","2021-04-04"
27479,"Tumakuru","2021-04-05"
27575,"Tumakuru","2021-04-06"
27670,"Tumakuru","2021-04-07"
27763,"Tumakuru","2021-04-08"
27852,"Tumakuru","2021-04-09"
162.493,"Udupi","2020-05-19"
176.973,"Udupi","2020-05-20"
191.652,"Udupi","2020-05-21"
206.853,"Udupi","2020-05-22"
231.87,"Udupi","2020-05-23"
274.909,"Udupi","2020-05-24"
336.791,"Udupi","2020-05-25"
420.519,"Udupi","2020-05-26"
531.089,"Udupi","2020-05-27"
675.61,"Udupi","2020-05-28"
774.561,"Udupi","2020-05-29"
788.714,"Udupi","2020-05-30"
761.436,"Udupi","2020-05-31"
716.364,"Udupi","2020-06-01"
691.05,"Udupi","2020-06-02"
692.433,"Udupi","2020-06-03"
703.581,"Udupi","2020-06-04"
717.311,"Udupi","2020-06-05"
723.772,"Udupi","2020-06-06"
721.145,"Udupi","2020-06-07"
714.61,"Udupi","2020-06-08"
706.81,"Udupi","2020-06-09"
703.519,"Udupi","2020-06-10"
706.574,"Udupi","2020-06-11"
713.249,"Udupi","2020-06-12"
722.068,"Udupi","2020-06-13"
732.238,"Udupi","2020-06-14"
743.333,"Udupi","2020-06-15"
755.129,"Udupi","2020-06-16"
767.512,"Udupi","2020-06-17"
780.428,"Udupi","2020-06-18"
793.853,"Udupi","2020-06-19"
807.785,"Udupi","2020-06-20"
822.228,"Udupi","2020-06-21"
837.194,"Udupi","2020-06-22"
852.699,"Udupi","2020-06-23"
868.759,"Udupi","2020-06-24"
887.012,"Udupi","2020-06-25"
908.45,"Udupi","2020-06-26"
932.547,"Udupi","2020-06-27"
959.094,"Udupi","2020-06-28"
988.059,"Udupi","2020-06-29"
1019.51,"Udupi","2020-06-30"
1217,"Udupi","2020-07-01"
1229,"Udupi","2020-07-02"
1246,"Udupi","2020-07-03"
1257,"Udupi","2020-07-04"
1265,"Udupi","2020-07-05"
1267,"Udupi","2020-07-06"
1271,"Udupi","2020-07-07"
1415,"Udupi","2020-07-08"
1441,"Udupi","2020-07-09"
1473,"Udupi","2020-07-10"
1505,"Udupi","2020-07-11"
1534,"Udupi","2020-07-12"
1557,"Udupi","2020-07-13"
1584,"Udupi","2020-07-14"
1807,"Udupi","2020-07-15"
1884,"Udupi","2020-07-16"
1975,"Udupi","2020-07-17"
2036,"Udupi","2020-07-18"
2129,"Udupi","2020-07-19"
2223,"Udupi","2020-07-20"
2297,"Udupi","2020-07-21"
2529,"Udupi","2020-07-22"
2656,"Udupi","2020-07-23"
2795,"Udupi","2020-07-24"
2934,"Udupi","2020-07-25"
3079,"Udupi","2020-07-26"
3199,"Udupi","2020-07-27"
3342,"Udupi","2020-07-28"
4084,"Udupi","2020-07-29"
4259,"Udupi","2020-07-30"
4296,"Udupi","2020-07-31"
4739,"Udupi","2020-08-01"
4976,"Udupi","2020-08-02"
5149,"Udupi","2020-08-03"
5444,"Udupi","2020-08-04"
5183,"Udupi","2020-08-05"
5363,"Udupi","2020-08-06"
5555,"Udupi","2020-08-07"
5842,"Udupi","2020-08-08"
6064,"Udupi","2020-08-09"
6375,"Udupi","2020-08-10"
6709,"Udupi","2020-08-11"
6750,"Udupi","2020-08-12"
6998,"Udupi","2020-08-13"
7427,"Udupi","2020-08-14"
7849,"Udupi","2020-08-15"
8279,"Udupi","2020-08-16"
8760,"Udupi","2020-08-17"
9173,"Udupi","2020-08-18"
9038,"Udupi","2020-08-19"
9417,"Udupi","2020-08-20"
9848,"Udupi","2020-08-21"
10306,"Udupi","2020-08-22"
10772,"Udupi","2020-08-23"
11293,"Udupi","2020-08-24"
11931,"Udupi","2020-08-25"
10747,"Udupi","2020-08-26"
11036,"Udupi","2020-08-27"
11305,"Udupi","2020-08-28"
11564,"Udupi","2020-08-29"
11824,"Udupi","2020-08-30"
12091,"Udupi","2020-08-31"
12429,"Udupi","2020-09-01"
11944,"Udupi","2020-09-02"
12145,"Udupi","2020-09-03"
12362,"Udupi","2020-09-04"
12578,"Udupi","2020-09-05"
12833,"Udupi","2020-09-06"
13121,"Udupi","2020-09-07"
13476,"Udupi","2020-09-08"
13307,"Udupi","2020-09-09"
13530,"Udupi","2020-09-10"
13783,"Udupi","2020-09-11"
14051,"Udupi","2020-09-12"
14341,"Udupi","2020-09-13"
14664,"Udupi","2020-09-14"
15061,"Udupi","2020-09-15"
14198,"Udupi","2020-09-16"
14313,"Udupi","2020-09-17"
14399,"Udupi","2020-09-18"
14493,"Udupi","2020-09-19"
14592,"Udupi","2020-09-20"
14668,"Udupi","2020-09-21"
14797,"Udupi","2020-09-22"
15999,"Udupi","2020-09-23"
16286,"Udupi","2020-09-24"
16637,"Udupi","2020-09-25"
16951,"Udupi","2020-09-26"
17245,"Udupi","2020-09-27"
17578,"Udupi","2020-09-28"
17951,"Udupi","2020-09-29"
17274,"Udupi","2020-09-30"
17529,"Udupi","2020-10-01"
17774,"Udupi","2020-10-02"
18124,"Udupi","2020-10-03"
18388,"Udupi","2020-10-04"
18798,"Udupi","2020-10-05"
19078,"Udupi","2020-10-06"
18577,"Udupi","2020-10-07"
18807,"Udupi","2020-10-08"
19061,"Udupi","2020-10-09"
19312,"Udupi","2020-10-10"
19571,"Udupi","2020-10-11"
19831,"Udupi","2020-10-12"
20105,"Udupi","2020-10-13"
20141,"Udupi","2020-10-14"
20399,"Udupi","2020-10-15"
20642,"Udupi","2020-10-16"
20892,"Udupi","2020-10-17"
21147,"Udupi","2020-10-18"
21397,"Udupi","2020-10-19"
21634,"Udupi","2020-10-20"
21193,"Udupi","2020-10-21"
21383,"Udupi","2020-10-22"
21562,"Udupi","2020-10-23"
21742,"Udupi","2020-10-24"
21894,"Udupi","2020-10-25"
21982,"Udupi","2020-10-26"
21988,"Udupi","2020-10-27"
21826,"Udupi","2020-10-28"
22073,"Udupi","2020-10-29"
22421,"Udupi","2020-10-30"
22763,"Udupi","2020-10-31"
23453,"Udupi","2020-11-01"
23487,"Udupi","2020-11-02"
23567,"Udupi","2020-11-03"
22133,"Udupi","2020-11-04"
22345,"Udupi","2020-11-05"
22456,"Udupi","2020-11-06"
22539,"Udupi","2020-11-07"
22765,"Udupi","2020-11-08"
22827,"Udupi","2020-11-09"
22996,"Udupi","2020-11-10"
22296,"Udupi","2020-11-11"
22374,"Udupi","2020-11-12"
22403,"Udupi","2020-11-13"
22418,"Udupi","2020-11-14"
22598,"Udupi","2020-11-15"
22704,"Udupi","2020-11-16"
22854,"Udupi","2020-11-17"
22657,"Udupi","2020-11-18"
22856,"Udupi","2020-11-19"
22999,"Udupi","2020-11-20"
23078,"Udupi","2020-11-21"
23139,"Udupi","2020-11-22"
23227,"Udupi","2020-11-23"
23487,"Udupi","2020-11-24"
22558,"Udupi","2020-11-25"
22585,"Udupi","2020-11-26"
22610,"Udupi","2020-11-27"
22630,"Udupi","2020-11-28"
22646,"Udupi","2020-11-29"
22660,"Udupi","2020-11-30"
22675,"Udupi","2020-12-01"
22720,"Udupi","2020-12-02"
22742,"Udupi","2020-12-03"
22764,"Udupi","2020-12-04"
22783,"Udupi","2020-12-05"
22800,"Udupi","2020-12-06"
22820,"Udupi","2020-12-07"
22842,"Udupi","2020-12-08"
22828,"Udupi","2020-12-09"
22846,"Udupi","2020-12-10"
22865,"Udupi","2020-12-11"
22886,"Udupi","2020-12-12"
22904,"Udupi","2020-12-13"
22920,"Udupi","2020-12-14"
22939,"Udupi","2020-12-15"
22929,"Udupi","2020-12-16"
22945,"Udupi","2020-12-17"
22962,"Udupi","2020-12-18"
22979,"Udupi","2020-12-19"
22995,"Udupi","2020-12-20"
23012,"Udupi","2020-12-21"
23029,"Udupi","2020-12-22"
22990,"Udupi","2020-12-23"
23004,"Udupi","2020-12-24"
23019,"Udupi","2020-12-25"
23030,"Udupi","2020-12-26"
23044,"Udupi","2020-12-27"
23058,"Udupi","2020-12-28"
23073,"Udupi","2020-12-29"
23039,"Udupi","2020-12-30"
23052,"Udupi","2020-12-31"
23065,"Udupi","2021-01-01"
23077,"Udupi","2021-01-02"
23090,"Udupi","2021-01-03"
23102,"Udupi","2021-01-04"
23114,"Udupi","2021-01-05"
23155,"Udupi","2021-01-06"
23171,"Udupi","2021-01-07"
23187,"Udupi","2021-01-08"
23202,"Udupi","2021-01-09"
23215,"Udupi","2021-01-10"
23229,"Udupi","2021-01-11"
23244,"Udupi","2021-01-12"
23211,"Udupi","2021-01-13"
23226,"Udupi","2021-01-14"
23241,"Udupi","2021-01-15"
23255,"Udupi","2021-01-16"
23270,"Udupi","2021-01-17"
23284,"Udupi","2021-01-18"
23299,"Udupi","2021-01-19"
23236,"Udupi","2021-01-20"
23246,"Udupi","2021-01-21"
23255,"Udupi","2021-01-22"
23264,"Udupi","2021-01-23"
23276,"Udupi","2021-01-24"
23286,"Udupi","2021-01-25"
23297,"Udupi","2021-01-26"
23291,"Udupi","2021-01-27"
23303,"Udupi","2021-01-28"
23314,"Udupi","2021-01-29"
23323,"Udupi","2021-01-30"
23334,"Udupi","2021-01-31"
23344,"Udupi","2021-02-01"
23354,"Udupi","2021-02-02"
23354,"Udupi","2021-02-03"
23364,"Udupi","2021-02-04"
23374,"Udupi","2021-02-05"
23385,"Udupi","2021-02-06"
23395,"Udupi","2021-02-07"
23406,"Udupi","2021-02-08"
23416,"Udupi","2021-02-09"
23421,"Udupi","2021-02-10"
23433,"Udupi","2021-02-11"
23444,"Udupi","2021-02-12"
23455,"Udupi","2021-02-13"
23465,"Udupi","2021-02-14"
23477,"Udupi","2021-02-15"
23488,"Udupi","2021-02-16"
23495,"Udupi","2021-02-17"
23504,"Udupi","2021-02-18"
23514,"Udupi","2021-02-19"
23525,"Udupi","2021-02-20"
23534,"Udupi","2021-02-21"
23545,"Udupi","2021-02-22"
23556,"Udupi","2021-02-23"
23559,"Udupi","2021-02-24"
23569,"Udupi","2021-02-25"
23579,"Udupi","2021-02-26"
23590,"Udupi","2021-02-27"
23601,"Udupi","2021-02-28"
23612,"Udupi","2021-03-01"
23623,"Udupi","2021-03-02"
23630,"Udupi","2021-03-03"
23641,"Udupi","2021-03-04"
23662,"Udupi","2021-03-05"
23674,"Udupi","2021-03-06"
23686,"Udupi","2021-03-07"
23698,"Udupi","2021-03-08"
23709,"Udupi","2021-03-09"
23720,"Udupi","2021-03-10"
23732,"Udupi","2021-03-11"
23742,"Udupi","2021-03-12"
23822,"Udupi","2021-03-13"
23839,"Udupi","2021-03-14"
23855,"Udupi","2021-03-15"
23871,"Udupi","2021-03-16"
23887,"Udupi","2021-03-17"
23901,"Udupi","2021-03-18"
23916,"Udupi","2021-03-19"
23999,"Udupi","2021-03-20"
24020,"Udupi","2021-03-21"
24041,"Udupi","2021-03-22"
24061,"Udupi","2021-03-23"
24080,"Udupi","2021-03-24"
24101,"Udupi","2021-03-25"
24121,"Udupi","2021-03-26"
24943,"Udupi","2021-03-27"
25068,"Udupi","2021-03-28"
25203,"Udupi","2021-03-29"
25369,"Udupi","2021-03-30"
25508,"Udupi","2021-03-31"
25598,"Udupi","2021-04-01"
25685,"Udupi","2021-04-02"
25480,"Udupi","2021-04-03"
25533,"Udupi","2021-04-04"
25609,"Udupi","2021-04-05"
25665,"Udupi","2021-04-06"
25711,"Udupi","2021-04-07"
25763,"Udupi","2021-04-08"
25807,"Udupi","2021-04-09"
21.4257,"Uttara Kannada","2020-05-08"
22.8868,"Uttara Kannada","2020-05-09"
24.4977,"Uttara Kannada","2020-05-10"
26.2601,"Uttara Kannada","2020-05-11"
28.1781,"Uttara Kannada","2020-05-12"
30.2582,"Uttara Kannada","2020-05-13"
32.5087,"Uttara Kannada","2020-05-14"
34.7139,"Uttara Kannada","2020-05-15"
36.7032,"Uttara Kannada","2020-05-16"
38.5328,"Uttara Kannada","2020-05-17"
40.2447,"Uttara Kannada","2020-05-18"
41.8705,"Uttara Kannada","2020-05-19"
43.4338,"Uttara Kannada","2020-05-20"
44.9524,"Uttara Kannada","2020-05-21"
46.4395,"Uttara Kannada","2020-05-22"
47.9051,"Uttara Kannada","2020-05-23"
49.3567,"Uttara Kannada","2020-05-24"
50.7998,"Uttara Kannada","2020-05-25"
52.2388,"Uttara Kannada","2020-05-26"
53.6767,"Uttara Kannada","2020-05-27"
55.1159,"Uttara Kannada","2020-05-28"
56.0521,"Uttara Kannada","2020-05-29"
56.2164,"Uttara Kannada","2020-05-30"
55.8746,"Uttara Kannada","2020-05-31"
55.6925,"Uttara Kannada","2020-06-01"
56.0977,"Uttara Kannada","2020-06-02"
56.9812,"Uttara Kannada","2020-06-03"
58.2641,"Uttara Kannada","2020-06-04"
59.8904,"Uttara Kannada","2020-06-05"
61.821,"Uttara Kannada","2020-06-06"
64.0304,"Uttara Kannada","2020-06-07"
66.5027,"Uttara Kannada","2020-06-08"
69.2302,"Uttara Kannada","2020-06-09"
72.2111,"Uttara Kannada","2020-06-10"
75.4484,"Uttara Kannada","2020-06-11"
78.9493,"Uttara Kannada","2020-06-12"
82.7242,"Uttara Kannada","2020-06-13"
86.7862,"Uttara Kannada","2020-06-14"
91.1512,"Uttara Kannada","2020-06-15"
95.8371,"Uttara Kannada","2020-06-16"
100.864,"Uttara Kannada","2020-06-17"
106.255,"Uttara Kannada","2020-06-18"
113.026,"Uttara Kannada","2020-06-19"
122.251,"Uttara Kannada","2020-06-20"
134.153,"Uttara Kannada","2020-06-21"
149.066,"Uttara Kannada","2020-06-22"
167.445,"Uttara Kannada","2020-06-23"
189.875,"Uttara Kannada","2020-06-24"
217.087,"Uttara Kannada","2020-06-25"
249.981,"Uttara Kannada","2020-06-26"
284.487,"Uttara Kannada","2020-06-27"
316.656,"Uttara Kannada","2020-06-28"
347.366,"Uttara Kannada","2020-06-29"
377.286,"Uttara Kannada","2020-06-30"
322,"Uttara Kannada","2020-07-01"
419,"Uttara Kannada","2020-07-02"
545,"Uttara Kannada","2020-07-03"
712,"Uttara Kannada","2020-07-04"
889,"Uttara Kannada","2020-07-05"
909,"Uttara Kannada","2020-07-06"
945,"Uttara Kannada","2020-07-07"
495,"Uttara Kannada","2020-07-08"
552,"Uttara Kannada","2020-07-09"
557,"Uttara Kannada","2020-07-10"
611,"Uttara Kannada","2020-07-11"
649,"Uttara Kannada","2020-07-12"
640,"Uttara Kannada","2020-07-13"
680,"Uttara Kannada","2020-07-14"
797,"Uttara Kannada","2020-07-15"
949,"Uttara Kannada","2020-07-16"
1024,"Uttara Kannada","2020-07-17"
1105,"Uttara Kannada","2020-07-18"
